id,book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,book_idx
3308,4477,4477,2710546,31,312421702,9780312421700.0,"Atul Gawande, Susanne Kuhlmann-Krieg",2002.0,Complications: A Surgeon's Notes on an Imperfect Science,Complications: A Surgeon's Notes on an Imperfect Science,en-US,4.23,26267,27901,1977,168,579,3800,11337,12017,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,4476
3314,823,823,1610031,36,60593083,9780060593090.0,Neal Stephenson,2003.0,Quicksilver,"Quicksilver (The Baroque Cycle, #1)",en-US,3.92,27675,30689,1776,997,2281,5852,10667,10892,https://images.gr-assets.com/books/1377095669m/823.jpg,https://images.gr-assets.com/books/1377095669s/823.jpg,822
3321,7805,7805,1222661,94,141185260,9780141185260.0,Vladimir Nabokov,1962.0,Pale Fire,Pale Fire,eng,4.19,26377,30819,1865,610,1328,4507,9431,14943,https://images.gr-assets.com/books/1388155863m/7805.jpg,https://images.gr-assets.com/books/1388155863s/7805.jpg,7803
3323,5338,5338,17348487,132,140439056,9780140439050.0,"Charles Dickens, Michael Slater",1843.0,A Christmas Carol and Other Christmas Writings,A Christmas Carol and Other Christmas Writings,eng,4.13,28675,32002,578,402,1203,6014,10711,13672,https://images.gr-assets.com/books/1388952779m/5338.jpg,https://images.gr-assets.com/books/1388952779s/5338.jpg,5337
3338,6751,6751,2207382,26,316156116,9780316156110.0,David Foster Wallace,2005.0,Consider the Lobster,Consider the Lobster and Other Essays,eng,4.25,26551,29562,2283,248,717,3541,11853,13203,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,6750
3349,6174,6174,851110,134,684826801,9780684826810.0,"Primo Levi, Stuart J. Woolf, Philip Roth",1947.0,Se questo è un uomo,Survival in Auschwitz,eng,4.28,25625,32801,1182,354,802,4436,11061,16148,https://images.gr-assets.com/books/1414374949m/6174.jpg,https://images.gr-assets.com/books/1414374949s/6174.jpg,6173
3363,7769,17797344,1603647,39,679882812,9780679882820.0,Dr. Seuss,1963.0,,Dr. Seuss's ABC: An Amazing Alphabet Book! (Bright and Early Board Books),eng,4.07,27116,35270,1103,722,2069,7434,8845,16200,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,7768
3387,4796,4796,2359336,129,143039482,9780143039490.0,"John Steinbeck, Susan Shillinglaw",1961.0,The Winter of our Discontent,The Winter of Our Discontent,eng,3.99,28050,30997,1538,362,1389,6734,12292,10220,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,4795
3404,1362,1362,488198,262,140449086,9780140449080.0,"Herodotus, Aubrey de Sélincourt, John M. Marincola",-440.0,Ἰστορίαι,The Histories,eng,3.97,28870,31985,864,879,1766,6820,10568,11952,https://images.gr-assets.com/books/1399225547m/1362.jpg,https://images.gr-assets.com/books/1399225547s/1362.jpg,1361
3412,6870,6870,31779,86,99481243,9780099481250.0,Ian McEwan,1997.0,Enduring Love,Enduring Love,eng,3.62,26390,30399,1722,1031,2795,8773,11868,5932,https://images.gr-assets.com/books/1313656531m/6870.jpg,https://images.gr-assets.com/books/1313656531s/6870.jpg,6869
3428,8680,8680,1117682,38,055337933X,9780553379330.0,Tom Robbins,2000.0,Fierce Invalids Home From Hot Climates,Fierce Invalids Home from Hot Climates,en-US,4.01,22847,23623,1107,361,1244,4854,8388,8776,https://images.gr-assets.com/books/1327866336m/8680.jpg,https://images.gr-assets.com/books/1327866336s/8680.jpg,8678
3443,6538,6538,1100254,68,425192733,9780425192730.0,Patricia Cornwell,2002.0,Portrait of a Killer: Jack The Ripper - Case Closed,Portrait of a Killer: Jack the Ripper - Case Closed,eng,3.44,28506,29768,1311,1998,4123,9041,7953,6653,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,6537
3464,5128,5128,1771312,81,60595183,9780060595180.0,Aldous Huxley,1956.0,The Doors of Perception & Heaven and Hell,The Doors of Perception & Heaven and Hell,eng,3.96,24213,27581,840,250,1360,6570,10522,8879,https://images.gr-assets.com/books/1375947566m/5128.jpg,https://images.gr-assets.com/books/1375947566s/5128.jpg,5127
3468,5180,5180,1959357,22,425162443,9780425162450.0,Sheri Reynolds,1995.0,The Rapture of Canaan,The Rapture of Canaan,eng,3.8,30267,30649,773,498,1961,8686,11496,8008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,5179
3476,4264,4264,2961920,76,1573226882,9781573226880.0,Nick Hornby,1992.0,Fever Pitch,Fever Pitch,eng,3.72,25374,28121,1210,786,2213,7983,10272,6867,https://images.gr-assets.com/books/1426114203m/4264.jpg,https://images.gr-assets.com/books/1426114203s/4264.jpg,4263
3499,3061,3061,6924,14,395530075,9780395530080.0,"Kimon Nicolaides, Mamie Harmon",1941.0,The Natural Way to Draw,The Natural Way to Draw,en-US,3.88,30880,30957,50,1709,2349,6567,7798,12534,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3060
3504,67,67,1062798,42,61159174,9780061159180.0,Edward P. Jones,2003.0,The Known World,The Known World,eng,3.82,26550,29459,2825,831,2186,6907,11005,8530,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,66
3540,9555,9555,693417,80,679750533,9780679750540.0,"Haruki Murakami, Jay Rubin, Alfred Birnbaum",1993.0,象の消滅 [Zō no shōmetsu],The Elephant Vanishes,eng,3.88,23950,27800,1604,202,1218,7205,12169,7006,https://images.gr-assets.com/books/1391384346m/9555.jpg,https://images.gr-assets.com/books/1391384346s/9555.jpg,9553
3560,703,703,911456,76,1400079497,9781400079490.0,Philip Roth,2004.0,The Plot Against America,The Plot Against America,eng,3.71,26262,29204,2482,633,2295,8049,12301,5926,https://images.gr-assets.com/books/1327711853m/703.jpg,https://images.gr-assets.com/books/1327711853s/703.jpg,702
3570,4820,4820,461542,35,670037605,9780670037600.0,Nathaniel Philbrick,2006.0,"Mayflower: A Story of Courage, Community, and War","Mayflower: A Story of Courage, Community, and War",eng,3.86,25752,27463,2126,547,1573,6686,10958,7699,https://images.gr-assets.com/books/1474488130m/4820.jpg,https://images.gr-assets.com/books/1474488130s/4820.jpg,4819
3572,6462,6462,1615,25,1400032539,9781400032530.0,Joseph J. Ellis,2004.0,His Excellency: George Washington,His Excellency: George Washington,eng,3.9,27178,27987,1087,1234,1327,5548,10905,8973,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,6461
3577,8965,8965,3124176,78,,9780316905720.0,Darren Shan,2000.0,"The Vampire's Assistant (Cirque du Freak, #2) ","The Vampire's Assistant (Cirque Du Freak, #2)",,4.12,29943,33100,1272,245,1364,6433,11227,13831,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,8963
3579,8765,8765,2516574,52,307264556,9780307264560.0,Nora Ephron,2006.0,I Feel Bad About My Neck: And Other Thoughts on Being a Woman,I Feel Bad about My Neck: And Other Thoughts on Being a Woman,en-US,3.65,29749,33019,4306,788,3111,10181,11733,7206,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,8763
3581,415,415,866393,66,143039946,9780143039940.0,Thomas Pynchon,1973.0,Gravity's Rainbow,Gravity's Rainbow,eng,4.03,24990,28232,2466,1465,1916,4066,7569,13216,https://images.gr-assets.com/books/1414969925m/415.jpg,https://images.gr-assets.com/books/1414969925s/415.jpg,414
3588,3686,3686,994121,23,60572159,9780060572150.0,Ann Patchett,2004.0,Truth & Beauty: A Friendship,Truth and Beauty,eng,3.94,26344,28242,2655,429,1441,6400,11198,8774,https://images.gr-assets.com/books/1410140355m/3686.jpg,https://images.gr-assets.com/books/1410140355s/3686.jpg,3685
3598,597,597,2226163,25,743264460,9780743264460.0,Chuck Klosterman,2005.0,Killing Yourself to Live: 85% of a True Story,Killing Yourself to Live: 85% of a True Story,en-US,3.85,23015,23614,1108,457,1414,5826,9442,6475,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,596
3600,9589,9589,1683551,76,425161293,9780425161300.0,Kurt Vonnegut Jr.,1990.0,Hocus Pocus,Hocus Pocus,,3.81,23046,25483,845,201,1290,7373,10818,5801,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,9587
3650,6748,6748,574,46,316925284,9780316925280.0,David Foster Wallace,1996.0,A Supposedly Fun Thing I'll Never Do Again: Essays and Arguments,A Supposedly Fun Thing I'll Never Do Again:  Essays and Arguments,en-GB,4.28,23272,26763,2098,266,656,3045,10238,12558,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,6747
3661,2615,2615,1468535,32,60521996,9780060522000.0,Clayton M. Christensen,1997.0,The Innovator's Dilemma: The Revolutionary Book that Will Change the Way You Do Business (Collins Business Essentials),The Innovator's Dilemma: The Revolutionary Book that Will Change the Way You Do Business (Collins Business Essentials),,4.0,21997,24443,681,837,1281,4400,8442,9483,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2614
3692,9820,9820,1488871,41,037575931X,9780375759310.0,Wallace Stegner,1987.0,Crossing to Safety,Crossing to Safety,eng,4.16,25578,28323,3872,272,1107,4474,10341,12129,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,9818
3696,2095,2095,1978857,80,055380202X,9780553802020.0,Stephen Hawking,2001.0,The Universe in a Nutshell,The Universe in a Nutshell,en-US,4.13,23596,25207,644,197,793,4505,9792,9920,https://images.gr-assets.com/books/1159814395m/2095.jpg,https://images.gr-assets.com/books/1159814395s/2095.jpg,2094
3699,5296,5296,130598,347,048641423X,9780486414230.0,Oscar Wilde,1893.0,An Ideal Husband,An Ideal Husband,en-US,4.03,29952,31461,806,272,1045,6685,12772,10687,https://images.gr-assets.com/books/1417045098m/5296.jpg,https://images.gr-assets.com/books/1417045098s/5296.jpg,5295
3753,10,10,21457570,6,439827604,9780439827610.0,J.K. Rowling,2005.0,"Harry Potter Collection (Harry Potter, #1-6)","Harry Potter Collection (Harry Potter, #1-6)",eng,4.73,24618,26274,882,203,186,946,3891,21048,https://images.gr-assets.com/books/1328867351m/10.jpg,https://images.gr-assets.com/books/1328867351s/10.jpg,9
3762,7797,7797,10846,16,7169973,9780007169980.0,"Theo LeSieg, Roy McKie",1961.0,Ten Apples Up on Top,Ten Apples Up On Top!,eng,4.11,28034,29020,471,439,1517,6152,7340,13572,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,7796
3764,4645,4645,621924,125,684862212,9780684862220.0,Ernest Hemingway,1938.0,The Snows of Kilimanjaro and Other Stories,The Snows of Kilimanjaro and Other Stories,eng,3.88,21365,27093,1030,388,1539,6693,10765,7708,https://images.gr-assets.com/books/1400889884m/4645.jpg,https://images.gr-assets.com/books/1400889884s/4645.jpg,4644
3769,9475,9475,361223,51,439474299,9780439474290.0,Jenny Nimmo,2002.0,Midnight for Charlie Bone,"Midnight for Charlie Bone (The Children of the Red King, #1)",en-US,3.79,32917,34055,1614,922,2582,9164,11326,10061,https://images.gr-assets.com/books/1328868798m/9475.jpg,https://images.gr-assets.com/books/1328868798s/9475.jpg,9473
3776,9827,9827,1899209,81,385333765,9780385333760.0,James Clavell,1962.0,King Rat,"King Rat (Asian Saga, #4)",eng,4.1,25071,27378,646,155,853,5448,10580,10342,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,9825
3787,5182,5182,846655,28,140244824,9780140244820.0,Mary McGarry Morris,1995.0,Songs in Ordinary Time,Songs in Ordinary Time,eng,3.68,27034,27328,489,857,2112,8250,9765,6344,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,5181
3792,4701,4701,2201178,78,385520514,9780385520520.0,Mark Haddon,2006.0,A Spot of Bother,A Spot of Bother,eng,3.46,23676,28130,2925,859,3216,10056,10123,3876,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,4700
3797,7673,7673,997260,84,60891564,9780060891560.0,Michael Crichton,1976.0,Eaters of the Dead,Eaters of the Dead,,3.64,24885,28593,1196,751,2738,8799,10056,6249,https://images.gr-assets.com/books/1388369310m/7673.jpg,https://images.gr-assets.com/books/1388369310s/7673.jpg,7672
3894,9282,9282,26163,47,440235162,9780440235160.0,Nicholas Evans,2001.0,The Smoke Jumper,The Smoke Jumper,eng,4.05,25668,26423,686,372,1080,5498,9437,10036,https://images.gr-assets.com/books/1403193693m/9282.jpg,https://images.gr-assets.com/books/1403193693s/9282.jpg,9280
3910,9531,9531,3204657,42,078683787X,9780786837880.0,"Dave Barry, Ridley Pearson, Greg Call",2006.0,Peter and the Shadow Thieves,"Peter and the Shadow Thieves (Peter and the Starcatchers, #2)",en-US,4.15,29555,30821,1289,310,951,5480,11230,12850,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,9529
3920,4692,4692,1612436,120,751503894,9780751503890.0,Noah Gordon,1986.0,The Physician,"The Physician (Cole Family Trilogy, #1)",eng,4.35,19310,25952,1369,199,595,2884,8579,13695,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,4691
3966,4909,4909,3060322,71,743243781,9780743243780.0,Frank McCourt,2005.0,Teacher Man,"Teacher Man (Frank McCourt, #3)",en-CA,3.73,23736,26183,2065,398,1970,7967,9765,6083,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,4908
3997,6697,6697,851747,40,60759968,9780060759960.0,Rebecca Wells,1992.0,Little Altars Everywhere,Little Altars Everywhere,,3.55,25045,26559,901,532,2750,9728,8645,4904,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,6696
4004,9646,9646,2566499,151,156421178,9780156421170.0,"George Orwell, Lionel Trilling",1938.0,Homage to Catalonia,Homage to Catalonia,eng,4.14,22227,25881,1500,176,733,4407,10529,10036,https://images.gr-assets.com/books/1394868278m/9646.jpg,https://images.gr-assets.com/books/1394868278s/9646.jpg,9644
4009,6613,6613,2548756,57,080213825X,9780802138260.0,Candace Bushnell,2000.0,Four Blondes,Four Blondes,,2.8,22278,23272,943,3921,5722,7219,3904,2506,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,6612
4014,3562,3562,1223124,137,055323370X,9780553233700.0,L.M. Montgomery,1923.0,Emily of New Moon,"Emily of New Moon (Emily, #1)",eng,4.09,33317,34636,1152,449,1371,6963,11736,14117,https://images.gr-assets.com/books/1327883976m/3562.jpg,https://images.gr-assets.com/books/1327883976s/3562.jpg,3561
4027,7035,7035,5913092,66,1400031362,9781400031370.0,Alexander McCall Smith,2001.0,Morality for Beautiful Girls,"Morality for Beautiful Girls (No. 1 Ladies' Detective Agency, #3)",eng,3.97,29574,32422,1507,74,697,8014,14913,8724,https://images.gr-assets.com/books/1379303019m/7035.jpg,https://images.gr-assets.com/books/1379303019s/7035.jpg,7034
4034,353,353,75443,53,,,Robert A. Heinlein,1973.0,Time Enough for Love,Time Enough for Love,eng,3.96,25603,27482,683,663,1766,5936,8866,10251,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,352
4035,3895,3895,7619,4,609602195,9780609602200.0,"Ina Garten, Melanie Acevedo",1999.0,The Barefoot Contessa Cookbook,The Barefoot Contessa Cookbook,en-GB,4.21,22497,22566,160,647,743,3098,6811,11267,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3894
4043,5508,5508,318156,12,140369260,9780140369270.0,"Ruud van der Rol, Rian Verhoeven, Anna Quindlen, Anne Frank, Tony Langham, Plym Peters",1992.0,Anne Frank: Beyond the Diary - A Photographic Remembrance,Anne Frank: Beyond the Diary - A Photographic Remembrance,,4.25,22725,22852,181,499,720,3250,6564,11819,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,5507
4057,9503,9503,1223399,64,034546401X,9780345464020.0,Amy Tan,2005.0,Saving Fish from Drowning: A Novel,Saving Fish from Drowning,eng,3.41,24579,26060,2586,1247,3379,8927,8374,4133,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,9501
4079,29,29,2170063,28,380715430,9780380715440.0,Bill Bryson,1990.0,The Mother Tongue: English and How It Got That Way,The Mother Tongue: English and How It Got That Way,en-US,3.95,24133,26951,1993,333,1280,6050,10985,8303,https://images.gr-assets.com/books/1388209925m/29.jpg,https://images.gr-assets.com/books/1388209925s/29.jpg,28
4081,231,231,1005335,53,312424442,9780312424440.0,Tom Wolfe,2004.0,,I am Charlotte Simmons,en-US,3.4,19293,21580,1891,1481,2886,6557,6890,3766,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,230
4095,5575,5575,3035972,68,446609404,9780446609400.0,James Patterson,1980.0,Virgin,Cradle and All,eng,3.87,25426,27288,835,598,1605,7040,9474,8571,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,5574
